store_name,store_number,address,address2,city,state,zip_code,country,phone_number,latitude,longitude,store_hours,other_fields,coming_soon
FLINT HILL,2097023,644 ZACHARY TAYLOR HWY,,FLINT HILL,VA,22627,United States,(540)675-3596,38.765,-78.1004,"Monday:9AM-2PM; Tuesday:9AM-2PM; Wednesday:9AM-2PM; Thursday:9AM-2PM; Fri: 09:00-02:00,3:00-6:00; Saturday: CLOSED; Sunday: CLOSED; ",,0
HARBOUR VILLAGE,8531209,13443 ATLANTIC BLVD,,JACKSONVILLE,FL,32225-3131,United States,(904)220-3466,30.3212,-81.4541,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
ATLANTIC BEACH,8531210,363 ATLANTIC BLVD,,ATLANTIC BEACH,FL,32233-5274,United States,(904)241-3484,30.3246,-81.398,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
MARKET ST. DRIVE THRU,6074001,114 E MARKET ST,,WARRENTON,NC,27589-2026,United States,,36.3977,-78.1552,Mon: NO DRIVE UP; Tue: NO DRIVE UP; Wed: NO DRIVE UP; Thu: NO DRIVE UP; Fri: NO DRIVE UP; Sat: NO DRIVE UP; Sun: NO DRIVE UP; ,,0
NAGS HEAD,6077403,105 W SEACHASE DR,,NAGS HEAD,NC,27959-8969,United States,(252)480-0808,35.9346,-75.614,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
RONCEVERTE,2723204,1652 MAPLEWOOD AVE,,RONCEVERTE,WV,24970-8019,United States,(304)647-5700,37.7691,-80.4662,Monday:9AM-4PM; Tuesday:9AM-4PM; Wednesday:9AM-4PM; Thursday:9AM-4PM; Friday:9AM-5PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
RICH CREEK,2090145,250 VIRGINIA AVE,,RICH CREEK,VA,24147-9657,United States,(540)726-8271,37.3827,-80.8229,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
DANIELSVILLE,8419020,220 COURTHOUSE SQUARE,,DANIELSVILLE,GA,30633-0128,United States,(706)795-2121,34.1243,-83.2214,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
LAVONIA,8419022,10 SILO LN,,LAVONIA,GA,30553-1157,United States,(706)356-8040,34.4423,-83.1134,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-5PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
HULL,8419021,9008 HIGHWAY 29 S,,HULL,GA,30646-3913,United States,(706)549-8488,34.0316,-83.3164,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
OXFORD,6013113,154 HILLSBORO ST,,OXFORD,NC,27565-3212,United States,(919)693-4141,36.3109,-78.5901,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
CAMPUS BRANCH,8419002,475 E BROAD ST,,ATHENS,GA,30601-2820,United States,(706)548-0868,33.9581,-83.3729,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
TIMOTHY ROAD MA,8419001,2065 TIMOTHY RD,,ATHENS,GA,30606-7819,United States,(706)549-6607,33.9376,-83.4527,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
TIGER BLVD.,8040510,1380 TIGER BLVD,,CLEMSON,SC,29631-2602,United States,(864)653-7090,34.6872,-82.8186,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
SENECA,8040511,975 BY PASS 123,,SENECA,SC,29678-4758,United States,(864)885-5090,34.6945,-82.9726,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
CLINTWOOD,2090163,228 CHASE ST,,CLINTWOOD,VA,24228-2059,United States,(276)926-8485,37.1486,-82.4562,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
TIFTON MAIN,8428601,211 VIRGINIA AVE N,,TIFTON,GA,31794-4262,United States,(229)382-5959,31.4588,-83.5264,Monday:9AM-4PM; Tuesday:9AM-4PM; Wednesday:9AM-4PM; Thursday:9AM-4PM; Friday:9AM-5PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
HALLS STATION,2820405,867 LYCOMING MALL DR,,MUNCY,PA,17756-8150,United States,(570)546-7400,41.2351,-76.8172,Monday:9AM-3PM; Tuesday:9AM-3PM; Wednesday:9AM-3PM; Thursday:9AM-4PM; Friday:9AM-6PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
FROSTBURG BROADWAY,2790103,3 S BROADWAY,,FROSTBURG,MD,21532-1731,United States,(301)689-3429,39.6572,-78.9282,Monday:9AM-4PM; Tuesday:9AM-4PM; Wednesday:9AM-4PM; Thursday:9AM-4PM; Friday:9AM-4PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
FROSTBURG PLAZA,2790103,10721 NEW GEORGES CREEK RD SW,,FROSTBURG,MD,21532-1464,United States,(301)689-2277,39.6491,-78.9097,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-5PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
FROSTBURG FSU,2790103,101 BRADDOCK RD,,FROSTBURG,MD,21532-2303,United States,(301)689-2277,39.6184,-78.9159,Monday: CLOSED; Tuesday: CLOSED; Wednesday:9AM-3PM; Thursday: CLOSED; Friday: CLOSED; Saturday: CLOSED; Sunday: CLOSED; ,,0
HIGHWAY 72,8621211,8441 HWY 72 W,,MADISON,AL,35758-9576,United States,(256)690-5587,34.7488,-86.7668,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-5:30PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
MADISON,8621207,8857 MADISON BLVD,,MADISON,AL,35758-1807,United States,(256)774-7513,34.6769,-86.7492,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-5:30PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
SOUTH MEMORIAL,8621205,11218 MEMORIAL PKWY SW,,HUNTSVILLE,AL,35803-2124,United States,(256)551-4935,34.6359,-86.5671,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-5:30PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
BERKELEY SPRING,2791103,7 S WASHINGTON ST,,BERKELEY SPRINGS,WV,25411-3235,United States,(304)258-4596,39.6269,-78.2274,Monday:9AM-4PM; Tuesday:9AM-4PM; Wednesday:9AM-4PM; Thursday:9AM-4PM; Friday:9AM-5PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
OAKLAND,2790105,305 E OAK ST,,OAKLAND,MD,21550-1503,United States,(301)334-0510,39.4069,-79.4073,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-5PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
ONION CREEK,8720114,2110 BOCA RATON DR,,AUSTIN,TX,78747-1630,United States,(512)676-5501,30.1395,-97.7956,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-5:30PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
WILLIAM CANNON,8720102,4220 W WILLIAM CANNON DR STE 300,,AUSTIN,TX,78749-1571,United States,(512)358-2300,30.2226,-97.8385,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-5PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
HILL COUNTRY GA,8720105,12301 BEE CAVE PKWY,,AUSTIN,TX,78738-6383,United States,(512)861-4003,30.3071,-97.9324,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-5PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
SOUTH LAMAR,8720116,3508 S LAMAR BLVD,,AUSTIN,TX,78704-7934,United States,(512)676-5621,30.2401,-97.7884,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-5PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
SOUTHPARK,8720106,1701 DIRECTORS BLVD STE 100,,AUSTIN,TX,78744-1096,United States,(512)730-2926,30.2133,-97.7518,Monday:8:30AM-5PM; Tuesday:8:30AM-5PM; Wednesday:8:30AM-5PM; Thursday:8:30AM-5PM; Friday:8:30AM-5PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
WESTLAKE,8720115,3342 BEE CAVES RD,,AUSTIN,TX,78746-6610,United States,(512)676-5601,30.2763,-97.8023,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-5PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
ROLLINGWOOD,8720104,2702 BEE CAVE RD,,AUSTIN,TX,78746-5642,United States,(512)651-8607,30.2691,-97.7851,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-5PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
AUSTIN DOWNTOWN,8720103,601 W 5TH ST,,AUSTIN,TX,78701-2701,United States,(512)472-7770,30.2686,-97.749,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-5PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
HUNTINGDON VALL,2810925,667 WELSH RD,,HUNTINGDON VALLEY,PA,19006-6309,United States,(215)914-0400,40.1205,-75.0681,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
HATBORO,2810934,420 S YORK RD STE A,,HATBORO,PA,19040-3970,United States,(215)441-4990,40.1705,-75.1115,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
DAVENPORT,8720112,3801 N CAPITAL OF TEXAS HWY,,AUSTIN,TX,78746-1416,United States,(512)676-5561,30.3356,-97.8045,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-5PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
FALLSTON,2546904,1911 BEL AIR RD,,FALLSTON,MD,21047-2723,United States,(410)877-7200,39.4981,-76.3877,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
PERRY HALL,2544143,4204 EBENEZER RD,,BALTIMORE,MD,21236-2140,United States,(410)529-1800,39.3984,-76.479,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
MOPAC,8720113,7800 N MOPAC EXPY STE 100,,AUSTIN,TX,78759-8961,United States,(512)676-5581,30.3616,-97.7463,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-5:30PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
BEL AIR SOUTH,2546910,2101 LAUREL BUSH RD,,BEL AIR,MD,21015-6156,United States,(410)515-4200,39.4983,-76.3244,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
CRESTVIEW,8720108,6929 AIRPORT BLVD STE D196,,AUSTIN,TX,78752-3629,United States,(512)730-2885,30.3371,-97.7173,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-5PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
WISE,2090161,1510 NORTON ROAD,,WISE,VA,24293-7700,United States,(276)679-5100,36.9687,-82.5972,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
BEL AIR MAIN,2546901,402 BALTIMORE PIKE,,BEL AIR,MD,21014-4304,United States,(410)638-2123,39.5293,-76.352,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
NORWOOD PLAZA,8720117,1000 E ANDERSON LN,,AUSTIN,TX,78752-1702,United States,(512)354-8452,30.3372,-97.6947,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-5PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
NOTTINGHAM,2544109,7915 BELAIR RD,,NOTTINGHAM,MD,21236-3750,United States,(410)657-9020,39.3724,-76.51,Monday:9AM-4PM; Tuesday:9AM-4PM; Wednesday:9AM-4PM; Thursday:9AM-4PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
ARBORETUM,8720109,9777 GREAT HILLS TRL,,AUSTIN,TX,78759-7258,United States,(512)582-4800,30.394,-97.7507,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-5PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
LAKELINE,8720101,10900 K LAKELINE MALL DR,,AUSTIN,TX,78717-5935,United States,(512)258-9600,30.4755,-97.7946,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-5PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
FOREST HILL,2546911,1525 ROCK SPRING RD,,FOREST HILL,MD,21050-2833,United States,(410)838-4675,39.5613,-76.3714,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
ROUND ROCK,8720107,110 IH 35 N STE 340,,ROUND ROCK,TX,78681-5089,United States,(512)730-2721,30.5078,-97.6868,Monday:8:30AM-5PM; Tuesday:8:30AM-5PM; Wednesday:8:30AM-5PM; Thursday:8:30AM-5PM; Friday:8:30AM-5PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
DILWORTHTOWN,2810618,1349 WILMINGTON PIKE,,WEST CHESTER,PA,19382,United States,(610)399-4108,39.9024,-75.5638,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
BEAVERTOWN,2820413,101 W MARKET ST,,BEAVERTOWN,PA,17813-9701,United States,(570)658-8713,40.7536,-77.1696,Monday:8:30AM-3PM; Tuesday:8:30AM-3PM; Wednesday:8:30AM-3PM; Thursday:8:30AM-5PM; Friday:8:30AM-6PM; Saturday:8:30AM-12PM; Sunday: CLOSED; ,,0
LEWISBURG (WEIS,2820416,6901 WESTBRANCH HWY,,LEWISBURG,PA,17837-6353,United States,(570)522-8100,40.9752,-76.8913,Monday:8:30AM-5PM; Tuesday:8:30AM-5PM; Wednesday:8:30AM-5PM; Thursday:8:30AM-6PM; Friday:8:30AM-6PM; Saturday:8:30AM-1PM; Sunday: CLOSED; ,,0
SELINSGROVE,2820414,901 US HIGHWAY 522,,SELINSGROVE,PA,17870-9714,United States,(570)374-6060,40.8075,-76.8751,Monday:8:30AM-3PM; Tuesday:8:30AM-3PM; Wednesday:8:30AM-3PM; Thursday:8:30AM-5PM; Friday:8:30AM-6PM; Saturday:8:30AM-12PM; Sunday: CLOSED; ,,0
MONROE MARKETPL,2820415,160 NINA DR,,SELINSGROVE,PA,17870-7721,United States,(570)743-7859,40.8394,-76.833,Monday:9AM-3PM; Tuesday:9AM-3PM; Wednesday:9AM-3PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
MILTON,2820406,39 S ARCH ST,,MILTON,PA,17847-1124,United States,(570)742-2348,41.019,-76.8532,Monday:9AM-4PM; Tuesday:9AM-4PM; Wednesday:9AM-4PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
SUNBURY,2820410,400 MARKET ST,,SUNBURY,PA,17801-2336,United States,(570)286-6781,40.8611,-76.791,Monday:8:30AM-3PM; Tuesday:8:30AM-3PM; Wednesday:8:30AM-3PM; Thursday:8:30AM-5PM; Friday:8:30AM-5PM; Saturday:8:30AM-12PM; Sunday: CLOSED; ,,0
SUNBURY DRIVE THRU,2820410,100 NORTH 4TH STREET,,SUNBURY,PA,17801,United States,(570)286-1985,40.8625,-76.7898,Mon: NO DRIVE UP; Tue: NO DRIVE UP; Wed: NO DRIVE UP; Thu: NO DRIVE UP; Fri: NO DRIVE UP; Sat: NO DRIVE UP; Sun: NO DRIVE UP; ,,0
PLAZA,2820409,1104 N 4TH ST,,SUNBURY,PA,17801-1222,United States,(570)988-2265,40.8733,-76.784,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
HENDERSONVILLE,6055910,100 DANA RD,,HENDERSONVILLE,NC,28792-3837,United States,(828)698-7142,35.3299,-82.4477,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
EAST FALLS,2810709,3617 MIDVALE AVE,,PHILADELPHIA,PA,19129-1712,United States,(215)848-3101,40.0123,-75.1928,Monday:8:30AM-5PM; Tuesday:8:30AM-5PM; Wednesday:8:30AM-5PM; Thursday:8:30AM-5PM; Friday:8:30AM-6PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
CHESTNUT HILL,2810704,9 W EVERGREEN AVE,,PHILADELPHIA,PA,19118-3314,United States,(215)247-4801,40.0761,-75.2082,Monday:8:30AM-5PM; Tuesday:8:30AM-5PM; Wednesday:8:30AM-5PM; Thursday:8:30AM-5PM; Friday:8:30AM-6PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
CONSHOHOCKEN,2810931,901 FAYETTE ST,,CONSHOHOCKEN,PA,19428-1559,United States,(610)941-4731,40.0805,-75.2996,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
THE HILL AT WHI,2810932,4000 FOXHOUND DR,,LAFAYETTE HILL,PA,19444-1014,United States,(215)948-9733,40.0958,-75.2462,Monday:9AM-1PM; Tuesday:9AM-1PM; Wednesday:9AM-1PM; Thursday:9AM-1PM; Friday:9AM-1PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
KING OF PRUSSIA,2810935,304 S HENDERSON RD,,KING OF PRUSSIA,PA,19406-2408,United States,(610)783-7296,40.092,-75.3597,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
WAYNE,2810811,301 W LANCASTER AVE,,WAYNE,PA,19087-3904,United States,(610)687-3794,40.0443,-75.3937,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
GLENSIDE,2810923,273 N KESWICK AVE,,GLENSIDE,PA,19038-4814,United States,(215)885-2313,40.1059,-75.1465,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
JENKINTOWN,2810922,180 OLD YORK RD,,JENKINTOWN,PA,19046-3526,United States,(215)886-8280,40.0898,-75.1268,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
GETTYSBURG ROAD,2800230,3599 GETTYSBURG RD,,CAMP HILL,PA,17011-6802,United States,(717)724-4649,40.2232,-76.9381,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
GLYNNVIEW PLAZA,2776006,216 GLYNNVIEW PLZ,,PRESTONSBURG,KY,41653-7961,United States,(606)886-0192,37.6588,-82.7865,Monday:9AM-4PM; Tuesday:9AM-4PM; Wednesday:9AM-4PM; Thursday:9AM-4PM; Friday:9AM-5PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
NORRISTOWN,2810937,451 W JOHNSON HWY,,NORRISTOWN,PA,19401-1980,United States,(610)279-6401,40.1344,-75.3322,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
COAL RUN,2776002,4414 N MAYO TRL,,PIKEVILLE,KY,41501-3245,United States,(606)432-4411,37.5265,-82.5731,Monday:9AM-4PM; Tuesday:9AM-4PM; Wednesday:9AM-4PM; Thursday:9AM-4PM; Friday:9AM-5PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
PIKEVILLE MAIN,2776001,164 MAIN ST,,PIKEVILLE,KY,41501-1179,United States,(606)433-5500,37.4796,-82.5168,Monday:9AM-4PM; Tuesday:9AM-4PM; Wednesday:9AM-4PM; Thursday:9AM-4PM; Friday:9AM-5PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
ABINGTON,2810921,990 OLD YORK RD,,ABINGTON,PA,19001-4707,United States,(215)887-4666,40.1104,-75.1236,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
PAINTSVILLE,2776005,300 N MAYO TRL,,PAINTSVILLE,KY,41240-1804,United States,(606)789-4045,37.8219,-82.8182,Monday:9AM-4PM; Tuesday:9AM-4PM; Wednesday:9AM-4PM; Thursday:9AM-4PM; Friday:9AM-5PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
FERRELL'S CREEK,2776004,14793 REGINA BELCHER HWY,,ELKHORN CITY,KY,41522-8339,United States,(606)754-5025,37.3408,-82.3792,Monday:9AM-4PM; Tuesday:9AM-4PM; Wednesday:9AM-4PM; Thursday:9AM-4PM; Friday:9AM-5PM; Sat: CLOSED                                           NO DRIVE UP; Sun: CLOSED                                           NO DRIVE UP; ,,0
RYDAL PARK,2810928,1515 THE FAIRWAY,,RYDAL,PA,19046-1435,United States,(215)376-6214,40.1078,-75.1143,Monday:8:30AM-12:30PM; Tuesday: CLOSED; Wednesday:12:30AM-4PM; Thursday: CLOSED; Friday:8:30AM-12:30PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
COEBURN,2090157,335 FRONT ST E,,COEBURN,VA,24230-4022,United States,(276)395-3366,36.9436,-82.4658,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
HAYSI,2090162,23857 DICKENSON HWY,,HAYSI,VA,24256-5018,United States,(276)865-5141,37.2064,-82.2885,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
MOBILE MAIN,8620201,41 W I-65 SERVICE RD N,,MOBILE,AL,36608-1204,United States,(251)340-8750,30.6907,-88.1268,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-5PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
HILLCREST - HIL,8620211,736 HILLCREST RD,,MOBILE,AL,36695-3904,United States,(251)639-3896,30.6763,-88.1908,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-5PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
SOUTH HILL,2027701,212 E ATLANTIC ST,,SOUTH HILL,VA,23970-2004,United States,(434)447-7141,36.7257,-78.1267,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
BLACKSTONE,2027706,200 S MAIN ST,,BLACKSTONE,VA,23824-1845,United States,(434)292-7294,37.0794,-77.9979,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-5PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
SHENANDOAH,2820137,5 N MAIN ST,,SHENANDOAH,PA,17976-1778,United States,(570)462-2731,40.8205,-76.2011,Monday:9AM-4PM; Tuesday:9AM-4PM; Wednesday:9AM-4PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
WILLOW GROVE,2810920,275 W MORELAND RD,,WILLOW GROVE,PA,19090-3206,United States,(215)659-2100,40.1434,-75.1198,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-7PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
SPRING HOUSE,2810933,800 NORTH BETHLEHEM PIKE,,SPRING HOUSE,PA,19477-0856,United States,(215)643-6046,40.1787,-75.2254,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
